"","District","Block","Village","mean","upper","lower"
"V318_1","UDAIPUR","MAVLI","JAVADA",31.2572559401135,19.8083864936021,39.4100534703455
"V319_1","UDAIPUR","MAVLI","VASNI KHURD",19.2029404312268,12.8923235230437,30.640347600357
"V320_1","UDAIPUR","MAVLI","GADWADA (BHANSHOL)",19.8644544644238,11.2643790771643,29.7832750545592
"V321_1","UDAIPUR","MAVLI","GODELA DOVDAI",2.54970738169783,-5.35661345059589,6.9449800319455
"V322_1","UDAIPUR","MAVLI","SADIYAREL",15.9812047982408,10.514141036525,22.2616724785198
"V323_1","UDAIPUR","MAVLI","DHARMETA",7.20703582822569,2.02745712582323,20.349981498504
"V324_1","UDAIPUR","MAVLI","BHANDAVAS",4.98824165952491,1.05231874356416,10.0528427544561
"V325_1","UDAIPUR","MAVLI","BAMNIYA KHET",0,-19.9410864265421,3.37564485018095
"V326_1","UDAIPUR","MAVLI","ANANDPURA",6.17804993715543,2.22856789266025,13.812315074432
"V327_1","UDAIPUR","MAVLI","DURGAVTO KA NOHARA",10.1054536457079,2.90791709366415,13.8870700138107
"V328_1","UDAIPUR","MAVLI","MANDI KI MANGRI",14.118209644365,8.80229702679349,20.6852188420388
"V329_1","UDAIPUR","MAVLI","NIMBOLO KA GUDA",18.5970745385793,5.10980321409231,26.8933059282293
"V330_1","UDAIPUR","MAVLI","REBARIYO KI DHANI (GUDLI)",9.44917503624727,3.86678989262654,15.0505331413875
"V331_1","UDAIPUR","MAVLI","AAVLIYO KA KUVA",20.0537532107379,0.342441768179854,32.3035624950317
"V332_1","UDAIPUR","MAVLI","VADA VAVRI",10.7169810481898,1.6315806086879,15.4855696363172
"V333_1","UDAIPUR","MAVLI","JAVAD KI DHANI",11.617494596974,7.57968488267007,18.6254660271169
"V334_1","UDAIPUR","MAVLI","SURJI KA GUDA",6.13426834224631,-1.13513355266723,8.86595190168502
"V335_1","UDAIPUR","MAVLI","GADRIYAVAS (MAVLI)",11.7260920857372,4.14710560087592,13.4778265388845
"V336_1","UDAIPUR","MAVLI","KALAKHET (MAVLI)",12.7868219436626,5.47296277992038,16.4177050815449
"V337_1","UDAIPUR","MAVLI","DHUNIMATA",11.8780491579336,-1.76321609204741,19.5550013799133
"V338_1","UDAIPUR","MAVLI","KUNDAL",20.4804512426178,15.8440396916845,32.3201715532157
"V339_1","UDAIPUR","MAVLI","BAJAJNAGAR",7.9001603535263,-6.74165919376952,14.63856056961
"V340_1","UDAIPUR","MAVLI","KHADRA",16.479396394641,12.8573414306316,24.8373995243629
"V341_1","UDAIPUR","MAVLI","DHANA ( NURDA)",14.0477342902388,5.62383368390155,24.1816899427962
"V342_1","UDAIPUR","MAVLI","KHATIKHEDA",23.2423737127184,15.1199377966822,27.4302538150485
"V343_1","UDAIPUR","MAVLI","KALANADA",28.9297855642909,23.4418712125345,35.3362005498063
"V344_1","UDAIPUR","MAVLI","LODAVAS",16.6943502556278,7.49140168177427,20.9178336540349
"V345_1","UDAIPUR","MAVLI","KADA",15.1708081772149,8.16554941725721,19.9625927465868
"V346_1","UDAIPUR","BHINDER","AKOLA",25.1926537614574,14.2460242721756,31.2389718758895
"V347_1","UDAIPUR","BHINDER","KHEDI",32.2291795873994,15.6857570533525,41.2991727300371
"V348_1","UDAIPUR","BHINDER","ROYANFALA",11.5127891768139,8.49720476293356,18.5263065803701
"V349_1","UDAIPUR","BHINDER","DEVLI",22.0830941851813,8.1520431656647,39.7144356237093
"V350_1","UDAIPUR","BHINDER","SAMEL (KHURED)",5.99936673061537,2.83354429952382,21.0566021583815
"V351_1","UDAIPUR","BHINDER","KHANDEVDA",17.9059874264019,5.05659396248771,26.9499875956923
"V352_1","UDAIPUR","BHINDER","SURKHAND",14.2518438001638,9.29821393583218,19.0458224834954
"V353_1","UDAIPUR","BHINDER","PIPALWAS",23.2938593832824,9.04533785022964,28.2655509868155
"V354_1","UDAIPUR","BHINDER","KUDIA",22.8688152795707,17.2944066565017,30.4686359955456
"V355_1","UDAIPUR","BHINDER","MOTIDA",11.0529270935342,1.33525665785098,13.1975308115085
"V356_1","UDAIPUR","BHINDER","CHOL",13.2430061078548,1.67777294866433,15.384676428093
"V357_1","UDAIPUR","BHINDER","VARNODA",17.5531941311491,14.0448688797933,27.0304492294374
"V358_1","UDAIPUR","BHINDER","PADWAL",9.34457670078882,2.14215497676754,12.5263812418194
"V359_1","UDAIPUR","BHINDER","DANGION KA KHEDA",10.7520424233596,0.978851604631332,14.7014163896315
"V360_1","UDAIPUR","BHINDER","BEDVI",11.8466221058689,2.09344028049076,17.2339446330037
"V361_1","UDAIPUR","BHINDER","ANGORA",7.63082699734748,3.46431107539012,14.223935165308
"V362_1","UDAIPUR","BHINDER","MAHUDI KHEDA",6.39709422599276,-10.6682541197324,9.81690224809744
"V363_1","UDAIPUR","BHINDER","DABKIA",11.6721612229466,4.96829348270953,15.6126381927791
"V364_1","UDAIPUR","BHINDER","OPAKHEDA",16.149053662734,-6.68804675727476,18.5575425284317
"V365_1","UDAIPUR","BHINDER","SARANGPURA (BHINDER)",5.12994980801526,1.37095243199388,18.0912792490957
"V366_1","UDAIPUR","BHINDER","KHETAKHEDA",10.5131863731882,4.32859771053924,17.822715134537
"V367_1","UDAIPUR","BHINDER","UMMEDPURA",6.37957279693816,3.4610281358664,12.3789785684412
"V368_1","UDAIPUR","BHINDER","BORTALAI",26.9336156637243,16.475281623575,30.5359186788125
"V369_1","UDAIPUR","BHINDER","BEJARDA",13.6217614650445,6.46035168014784,17.5500811079748
"V370_1","UDAIPUR","BHINDER","MEDIKHEDA",18.7976850556968,13.512525097799,39.4534201831574
"V371_1","UDAIPUR","BHINDER","BHARDIA",14.9965543669799,10.7824410968617,23.473649771118
"V372_1","UDAIPUR","BHINDER","CHAMLAVADI",1.13045036390836,-4.43388810501547,7.33292971628108
"V373_1","UDAIPUR","BHINDER","SALEDA",4.33960711061474,-1.34092634439387,17.71382702822
"V374_1","UDAIPUR","BHINDER","TELAN KHEDI",9.97401351230215,4.3292469615509,14.6985563224301
"V375_1","UDAIPUR","BHINDER","DAULATPURA",5.19738089141838,-3.93864005797054,11.1594866614303
"V376_1","UDAIPUR","BHINDER","VAJA KA KHEDA",22.1679491116842,6.60705238467346,31.4584843105086
"V377_1","UDAIPUR","BHINDER","DHARTA",9.60338646424591,-0.0966275098138848,14.4760056366946
"V378_1","UDAIPUR","BHINDER","BHIM KA KHEDA",6.98146563637839,2.95128636507378,13.2237007350276
"V379_1","UDAIPUR","BHINDER","JETPURA",12.5065061905577,1.73531473295204,16.708921423266
"V380_1","UDAIPUR","BHINDER","KHIMWATON KA KHEDA",5.71711129405133,-2.62061307686959,14.348425115903
"V381_1","UDAIPUR","BHINDER","GADHI",9.88905293286249,-4.00879010546618,22.438780238395
"V382_1","UDAIPUR","BHINDER","KEDARIA",2.55478622805447,-5.80556544132409,10.9291035942436
"V383_1","UDAIPUR","BHINDER","KHEDLI",17.5212135084445,9.41446025218154,32.3946380493062
"V384_1","UDAIPUR","BHINDER","MOGJI KA KHEDA",2.31332599447617,-7.52548075420464,4.4696430845712
"V385_1","UDAIPUR","BHINDER","DODION KA KHEDA",10.1580341492259,1.93881605780336,14.0147095337614
"V386_1","UDAIPUR","BHINDER","SUNDER PURA",10.5930807401861,-0.648513679803777,17.0159476965476
"V387_1","UDAIPUR","BHINDER","BANSDA",23.4783950778952,17.2409315232047,48.2352837361378
"V388_1","UDAIPUR","BHINDER","BAMANIA",25.5209227853866,-2.20245287726084,42.5869871363593
"V389_1","UDAIPUR","BHINDER","VANA",4.77566248538649,-11.3972624477121,10.9341558458853
"V390_1","UDAIPUR","BHINDER","BARODIA",15.3583437754574,-2.13463420652013,46.148934667096
"V391_1","UDAIPUR","BHINDER","CHODA",30.9235541261374,22.0654648050653,49.711663787152
"V392_1","UDAIPUR","BHINDER","AGORIA",4.84533144297173,-6.40859875631105,6.39403681255936
"V393_1","UDAIPUR","BHINDER","MAINPURIA",17.6578240617379,4.20393232643792,24.7190081633137
"V394_1","UDAIPUR","BHINDER","KHADODA",9.97434939280614,1.70190912703517,14.4762828959525
"V395_1","UDAIPUR","BHINDER","PITHALPURA",21.0788628096032,6.76298418961465,30.6189115571882
"V396_1","UDAIPUR","BHINDER","SARVANIA",18.4328510519185,10.7824289190952,28.8700779044532
"V397_1","UDAIPUR","BHINDER","MALKHEJDI",9.82972043043474,3.10344709926965,15.7187435304371
"V398_1","UDAIPUR","BHINDER","ARNIA",10.0699639648965,2.76919234421278,12.4914460325795
"V399_1","UDAIPUR","BHINDER","RAJPURA1",5.1026093120975,0.741851630121954,17.3204504979521
"V400_1","UDAIPUR","BHINDER","SHAVPURA1",5.88006861963225,-9.93923516179598,28.4995122895871
"V401_1","UDAIPUR","BHINDER","NARYAN PURA",18.6085496870456,6.12646928276057,26.7734761999137
"V402_1","UDAIPUR","BHINDER","SARNAGPURA (K)",20.9223844719386,6.81024291734345,73.575980686923
"V403_1","UDAIPUR","BHINDER","CHAINPURIA",11.3492616365858,0.682893199712271,13.1312489993105
"V404_1","UDAIPUR","BHINDER","NIMDI",5.51333403810216,-12.2608599033403,18.4573742815362
"V405_1","UDAIPUR","BHINDER","JASHWANTPURA",11.1512551424862,5.2072996572841,16.7991951899463
"V406_1","UDAIPUR","BHINDER","KERPURA",3.99779692416348,-5.02023618512329,14.1845935937292
"V407_1","UDAIPUR","BHINDER","ACHLANA",14.13155721818,8.69205503958969,18.1058472078673
"V408_1","UDAIPUR","BHINDER","LUNDA",16.3661447692144,-0.776224541492819,29.7206423784953
"V409_1","UDAIPUR","BHINDER","PITHALPURA (H)",19.0246949823505,2.63411868738959,41.8105682417583
"V410_1","UDAIPUR","BHINDER","DHAKDONKA KHEDA",6.52907269656693,0.577128869015968,12.0014513001767
"V411_1","UDAIPUR","BHINDER","UDPURA",5.48184432895451,0.304645368911838,10.7892042078881
"V412_1","UDAIPUR","BHINDER","UMRON KA VELA",12.6439444399736,7.67063263820231,18.3139404345278
"V413_1","UDAIPUR","BHINDER","NANKION KA KHEDA",16.8440947362771,9.8121309287155,24.8182458510471
"V414_1","UDAIPUR","BHINDER","SHAVPURA",11.0664263852069,-6.76032205191349,14.4546571306814
"V415_1","UDAIPUR","BHINDER","HARIYA KHEDA",11.8404232943837,5.92716014411073,14.6855805000812
"V416_1","UDAIPUR","BHINDER","MANGRI KA FALA",23.520557104075,11.5330929613569,28.6056844532479
"V417_1","UDAIPUR","BHINDER","AMARPURA (KA)",21.3265139003285,12.0492907849319,42.7722896342232
"V418_1","UDAIPUR","BHINDER","GUALBPURA",16.0825789321269,5.34409046235788,28.0367013302499
"V419_1","UDAIPUR","BHINDER","FATPURA",8.02340945081232,-0.6588753191798,10.9203547729506
"V420_1","UDAIPUR","BHINDER","BHAVPURA",15.6997811522934,12.870428543385,23.6125697437948
"V421_1","UDAIPUR","BHINDER","NAHARPURA1",17.0245499716895,10.0349206411839,22.4107373979267
"V422_1","UDAIPUR","BHINDER","SANGRAMPURA JAGIR",12.3312438078846,7.4663958308289,27.3094951538249
"V423_1","UDAIPUR","BHINDER","AMARPURA JAGIR",12.8487640307194,8.58906686563245,20.4977896528444
"V424_1","UDAIPUR","BHINDER","MALNAWAS",2.50514449761809,-13.6590394879393,3.96146035472162
"V425_1","UDAIPUR","BHINDER","CHARAGDIA",7.30460359543805,-2.02284635642583,20.5377474543362
"V426_1","UDAIPUR","BHINDER","GADRIYAWAS1",26.033772925748,15.7843619007428,44.1839344956476
"V427_1","UDAIPUR","BHINDER","GOPALPURA",4.32009150716917,-4.38564163661659,7.49008860237488
"V428_1","UDAIPUR","BHINDER","FAUZVADI",26.0038165720783,6.48235615684873,35.0849251033986
"V429_1","UDAIPUR","BHINDER","KUNTHWAS",16.7688693347821,7.02636976824296,23.1197901031545
"V430_1","UDAIPUR","BHINDER","DHAVADIA",38.8074142722509,17.1938068154399,46.1662307491705
"V431_1","UDAIPUR","BHINDER","RANIA",33.3336944234606,25.6792085327684,39.437477316241
"V432_1","UDAIPUR","BHINDER","RANI DUNGLA",18.2783448972994,14.32074702568,27.8304982223937
"V433_1","UDAIPUR","BHINDER","NANGLIYA",30.0529402802715,22.8563168017596,42.926326721468
"V434_1","UDAIPUR","BHINDER","HINTA",21.2021190555643,0.724942059898962,27.1030056122857
"V435_1","UDAIPUR","BHINDER","RAMA KI BHAGAL",7.32634861164916,-2.60415695453559,12.6508932697261
"V436_1","UDAIPUR","BHINDER","LALPURA",38.3268886243111,24.2557614514928,50.5676022771312
"V437_1","UDAIPUR","BHINDER","GADRIYAWAS",10.9095734851127,-2.68197750191114,19.6652119585321
"V438_1","UDAIPUR","BHINDER","BADGAUN (BHINDER)",29.8678844249609,15.6646834706757,36.8934152642987
"V439_1","UDAIPUR","BHINDER","VARNI",29.2556928453792,15.7087052628453,52.0764565178223
"V440_1","UDAIPUR","BHINDER","KIYA KA KHEDA",6.53248167917281,-1.16553100488293,8.84348736954981
"V441_1","UDAIPUR","BHINDER","KALWAL",18.8462194110655,11.0252698782389,24.06551027013
"V442_1","UDAIPUR","BHINDER","JELAI",17.4326475837291,0.775625345811537,21.1402473142894
"V443_1","UDAIPUR","BHINDER","PATIA",6.22019785707893,2.04645042535036,20.1821570369388
"V444_1","UDAIPUR","BHINDER","GAJPURA",8.63237113391036,2.095456548472,13.7061520262414
"V445_1","UDAIPUR","BHINDER","KAPDION KA KHEDA",13.6985469573156,-3.89887522061222,20.9067018326476
"V446_1","UDAIPUR","BHINDER","BHOPA KHEDA",9.55795754784697,4.99438892413145,16.8432090545512
"V447_1","UDAIPUR","BHINDER","HAMER PURA",4.4851762732012,-4.1999887023105,8.38859219314291
"V448_1","UDAIPUR","BHINDER","FUSRIYA",8.61880779817253,-9.04392119804361,12.7349873981454
"V449_1","UDAIPUR","BHINDER","VERIPURA",6.31097651528074,-1.907742888798,8.71756647727979
"V450_1","UDAIPUR","BHINDER","KUNDAI",11.3148216018305,-0.310327562654317,23.2142620701634
"V451_1","UDAIPUR","BHINDER","NAHARPURA",22.6633905958415,-1.79879266103896,34.5838099818752
"V452_1","UDAIPUR","BHINDER","BHAMELA",19.4691060445623,14.8501136996203,27.3228754300129
"V453_1","UDAIPUR","BHINDER","GOTIPA",5.45270279731171,-11.1750003010966,12.9847456953463
"V454_1","UDAIPUR","BHINDER","KAKADIO KA KHEDA",9.05909521278291,-5.33292242343437,17.7351023835647
"V455_1","UDAIPUR","BHINDER","PADMA KHEDA",20.8011146812104,9.28446385354178,34.5383490825949
"V456_1","UDAIPUR","BHINDER","SINHAD",9.14812318941144,1.30070504819225,11.8909793354764
"V457_1","UDAIPUR","BHINDER","AMBA KA GUDA",2.62745845227419,-5.38689636608787,9.22344397044804
"V458_1","UDAIPUR","BHINDER","BORIA",8.23266637898855,-4.13602860065353,18.5914170957766
"V459_1","UDAIPUR","BHINDER","RATHODON KA GUDA",6.63644926728368,3.16471404220409,17.5286232623722
"V460_1","UDAIPUR","BHINDER","MANDKALA",22.9832393602636,16.6055706648972,33.18472249768
"V461_1","UDAIPUR","BHINDER","MALO KA GUDA1",8.50012241763029,3.98239277042021,13.3078598515717
"V462_1","UDAIPUR","BHINDER","SAVNA",10.3083939328301,-2.18487255245155,32.391332056094
"V463_1","UDAIPUR","BHINDER","NICHLA SEMLIA",11.5895530679646,7.19555569520602,21.0019405168865
"V464_1","UDAIPUR","BHINDER","SHISHODIA KA GUDA",17.6635969049326,8.78463504577084,25.9221280929145
"V465_1","UDAIPUR","BHINDER","AALU KHEDA",25.4000419103746,4.43291054237084,34.182047524003
"V466_1","UDAIPUR","BHINDER","KHANA TALAV",18.2565879014385,7.80943439257416,27.1964686581487
"V467_1","UDAIPUR","BHINDER","RAMELA",10.2944401215536,5.31240531886195,15.7454928935634
"V468_1","UDAIPUR","BHINDER","SAMEL KHURD",13.9226502077165,0.767826799715232,28.9095119681495
"V469_1","UDAIPUR","BHINDER","UPLA SEMALIA",14.1892740812827,5.90376976558216,19.3763059860233
"V470_1","UDAIPUR","BHINDER","PANUND",25.2037131195775,6.01680159553919,40.5721499167457
"V471_1","UDAIPUR","BHINDER","PIPALAPANI",22.563991318873,10.4418966067967,36.9058766363571
"V472_1","UDAIPUR","BHINDER","PEMLAKUI",14.6052236121587,8.80312321590626,21.0709472601906
"V473_1","UDAIPUR","BHINDER","BHIKAVNIA",15.0779788003495,3.45332956228478,25.6068324803016
"V474_1","UDAIPUR","BHINDER","MOKLATALAB",10.0134148142071,2.24780020014275,12.8437141302142
"V475_1","UDAIPUR","BHINDER","VANIYA TALAI",10.838500355879,3.42928904376133,23.7890177431113
"V476_1","UDAIPUR","BHINDER","GOGA KA GUDA",8.64585612220518,4.68849454047157,14.4460604679762
"V477_1","UDAIPUR","BHINDER","NARDA",11.9382301596155,4.21984733069118,15.0730912788961
"V478_1","UDAIPUR","BHINDER","SAGATPURA",19.3975054220052,14.8542493288378,23.8198148426699
"V479_1","UDAIPUR","BHINDER","GUNDLA",19.1903801053975,11.3315457699331,39.289537921551
"V480_1","UDAIPUR","BHINDER","MAHARAJ KI KHEDI",23.142802633474,1.75024951228676,24.3269423691256
"V481_1","UDAIPUR","BHINDER","GADRIYA WAS",28.6848566842538,16.5809074250249,41.7720286478869
"V482_1","UDAIPUR","BHINDER","DAROLI",27.2253920465044,11.2044712502327,36.3671412778251
"V483_1","UDAIPUR","BHINDER","BHAMRISIYA",11.0815947070375,3.18854601936376,18.5628042192038
"V484_1","UDAIPUR","BHINDER","GUNPDI",36.097168005393,25.4516078694246,53.0259072455804
"V485_1","UDAIPUR","BHINDER","GUNPDA",19.0197260914233,12.4402913692139,39.1679512257061
"V486_1","UDAIPUR","BHINDER","CHAUHANON KA GUDA",3.09140510489784,-3.84500556978541,17.4561191902337
"V487_1","UDAIPUR","BHINDER","MANDERIA",0.0374775427932761,-9.27067417646311,6.26197669680622
"V488_1","UDAIPUR","BHINDER","JASPURA",16.5404429988449,13.4459236513259,22.8401266648335
"V489_1","UDAIPUR","BHINDER","HARIYAV",4.50752513624308,-0.170884249027571,10.2666742060394
"V490_1","UDAIPUR","BHINDER","MAL KI TUNS",35.1586603786857,33.6363732069363,57.7686981657421
"V491_1","UDAIPUR","BHINDER","GOVLA",17.6990129116283,14.1175053683235,30.9184634947287
"V492_1","UDAIPUR","BHINDER","FLATE",17.8410630513235,11.7594048650267,36.2649913325847
"V493_1","UDAIPUR","BHINDER","TANK",24.0510007308041,11.8943031343532,30.8354841515131
"V494_1","UDAIPUR","BHINDER","TUNS DANGIAN",28.3177878592249,22.4643638603059,46.7589694720438
"V495_1","UDAIPUR","BHINDER","MANDESAR",19.2883041576551,4.34676542876388,23.1885570637504
"V496_1","UDAIPUR","BHINDER","MANDESAR KA GUDA",1.62428639871651,-14.3141763567885,4.47045215549961
"V497_1","UDAIPUR","BHINDER","NANDVEL1",19.2946980283142,5.03458298506068,31.5643445808756
"V498_1","UDAIPUR","BHINDER","AASWAVRA",12.2695318367097,5.53637632636831,30.2995671337416
"V499_1","UDAIPUR","BHINDER","RAJPURA2",41.5626488343243,23.4184906489829,64.6287641975711
"V500_1","UDAIPUR","BHINDER","MAJAVDA",17.8670572440591,-3.40276234662981,29.0559766235145
"V501_1","UDAIPUR","BHINDER","BICHCHAVEDA",13.1041248000898,-6.18264864266755,25.1475338467886
"V502_1","UDAIPUR","BHINDER","LAKSHMANPURA1",16.5263446013397,11.7886194749249,30.9071283439802
"V503_1","UDAIPUR","BHINDER","MODI",30.7832190147827,6.00421347809139,40.8653806191295
"V504_1","UDAIPUR","BHINDER","ROHIKHEDA",20.6135319347467,11.8329186770444,29.7345961691605
"V505_1","UDAIPUR","BHINDER","BHACHARDI",3.87025875701186,-1.73559369785685,8.68541971941015
"V506_1","UDAIPUR","BHINDER","BAGGAD",5.53563669012637,-4.86576159719313,13.8873693757754
"V507_1","UDAIPUR","BHINDER","BILKAWAS",8.52443479061514,3.40999168222185,15.2322331187607
"V508_1","UDAIPUR","BHINDER","MASINGPURA",10.9234350611941,-11.3647765425644,18.6610312743624
"V509_1","UDAIPUR","BHINDER","HARKAWAS",9.57516964730311,3.57045051158071,16.3948301399156
"V510_1","UDAIPUR","BHINDER","MANOHARPURA",7.17610014216571,2.63943788929964,17.0685988469408
"V511_1","UDAIPUR","BHINDER","BATHARDA KHURD",14.084672581174,4.41548047170565,25.0384656931576
"V512_1","UDAIPUR","BHINDER","DHANI",10.0849456084409,7.795071602281,24.9915741968639
"V513_1","UDAIPUR","BHINDER","SATAWAL",5.34429877596093,-2.23281293848263,11.0556042987025
"V514_1","UDAIPUR","BHINDER","SAKARIYA",10.6955237836418,3.95778959938797,21.6732343557625
"V515_1","UDAIPUR","BHINDER","ADINDA",31.8254507098341,13.1408024326702,39.1767595918733
"V516_1","UDAIPUR","BHINDER","PADMELA",9.16014408050358,3.4691469484388,15.8120387987861
"V517_1","UDAIPUR","BHINDER","BHOPASAGAR",8.7151708188824,4.15248939200867,16.0572971922408
"V518_1","UDAIPUR","BHINDER","KACHHER",10.663028061413,8.31067023019004,20.7445891823693
"V519_1","UDAIPUR","BHINDER","RATARELA",8.06431587505437,3.74139345165925,14.192244919791
"V520_1","UDAIPUR","BHINDER","BATHARDA KALA",3.38195909407943,-7.53949421832179,11.0170334680373
"V521_1","UDAIPUR","BHINDER","PINDOLIA",17.907875933719,7.6218377164563,21.4317937757176
"V522_1","UDAIPUR","BHINDER","PATOLIA",5.21700439572362,-2.65235135992787,8.89632509112709
"V523_1","UDAIPUR","BHINDER","KHARSAN",8.48202119643791,-4.7869939960771,23.2903916563102
"V524_1","UDAIPUR","BHINDER","MAVLI DANGIAN",6.58207446392007,-2.14611380308418,7.2551113274439
"V525_1","UDAIPUR","BHINDER","MARDINGPURA",16.4288422894471,6.72260781352358,32.955327332362
"V526_1","UDAIPUR","BHINDER","BHATEWAR",21.1348307883768,5.42865714584417,33.7433272755485
"V527_1","UDAIPUR","BHINDER","KHALA TOD",14.5166468290391,9.77642345174171,21.7590334275406
"V528_1","UDAIPUR","BHINDER","KHOKHAR WAS",4.30804285390616,-0.795224207643778,9.70809177938476
"V529_1","UDAIPUR","BHINDER","DHAVA",30.3694916569546,5.36447986858504,46.4997990152224
"V530_1","UDAIPUR","BHINDER","DHIMDA1",16.0485372576283,10.3455366691175,24.7283598493883
"V531_1","UDAIPUR","BHINDER","RANCHHODPURA",11.4937484844368,-1.21191815631907,12.5434872396919
"V532_1","UDAIPUR","BHINDER","AAKODADA",13.5643761311938,-14.570620846135,17.7579948952896
"V533_1","UDAIPUR","BHINDER","FACHAR",0.171413257011017,-5.50589326491504,6.41571412643738
"V534_1","UDAIPUR","BHINDER","SARAI",15.2938745960473,6.32113216652577,19.2299828032805
"V535_1","UDAIPUR","BHINDER","JORJI KA KHEDA",9.7616770634735,1.53595826536086,12.1399724744331
"V536_1","UDAIPUR","BHINDER","KHERODA",4.03347414170063,-6.29769736372115,33.0347854509276
"V537_1","UDAIPUR","BHINDER","MENAR",6.76823801963197,-31.5195445149785,13.3357751659724
"V538_1","UDAIPUR","BHINDER","RUNDEDA",27.1458307525111,1.88547068823684,39.0773221641576
"V539_1","UDAIPUR","BHINDER","NAVANIYA",18.8267763424099,0.721371552862903,28.2048593793832
"V540_1","UDAIPUR","BHINDER","VALLABHNAGAR",43.1218697658892,22.43286831549,68.9630410165625
"V541_1","UDAIPUR","BHINDER","KARANPUR",59.9154187770432,39.9515916535353,67.1278574387122
"V542_1","UDAIPUR","BHINDER","BANSLIYA1",16.3890995603293,11.455107076024,35.9393736884867
"V543_1","UDAIPUR","BHINDER","GOTIPA1",14.7883552240799,-10.5920758015385,17.6578986013675
"V544_1","UDAIPUR","BHINDER","VAJMIYA1",12.2753173220177,-6.56347389427143,19.735664112597
"V545_1","UDAIPUR","BHINDER","MUNDOL",16.5070859084018,8.50635914128616,19.780266896627
"V546_1","UDAIPUR","BHINDER","RANAKUI",7.55923731854586,-1.70127963591885,9.53368165580527
"V547_1","UDAIPUR","BHINDER","BALATHAL",15.3614081571128,10.2127552302346,21.7080504068485
"V548_1","UDAIPUR","BHINDER","PURIYA KHEDI",6.46333139059674,-2.70772966917564,9.49630464885347
"V549_1","UDAIPUR","BHINDER","BADGAUN",17.2265592625616,9.31877111211205,30.5573568335423
"V550_1","UDAIPUR","BHINDER","VIJAYPURA",12.5340378818489,8.0694888863579,23.7538878110131
"V551_1","UDAIPUR","BHINDER","DHAMANIYA",18.4889010804017,3.1086957760671,19.6032054514657
"V552_1","UDAIPUR","BHINDER","BANJARI",6.69253670392566,-1.73242983548443,11.3970437332372
"V553_1","UDAIPUR","BHINDER","BAGHTHAL",16.8052594024711,8.83853609788726,19.5251076610405
"V554_1","UDAIPUR","BHINDER","SHAMBHUPURA",9.19452314167737,2.67118633123786,14.0275225740576
"V555_1","UDAIPUR","BHINDER","RUPAHELI",14.5747333295934,7.85553057766341,31.5869362516298
"V556_1","UDAIPUR","BHINDER","TARAWAT",33.11135033998,19.8988602893943,38.2985521828125
"V557_1","UDAIPUR","BHINDER","SIMAR KHEDI",14.3075881918099,5.60630508843532,28.8954096111394
"V558_1","UDAIPUR","BHINDER","MURDIA",7.25786653171467,-1.15443885941152,10.494529625698
"V559_1","UDAIPUR","BHINDER","MORJAI",20.3504089842016,11.6331665829862,23.3846880276781
"V560_1","UDAIPUR","BHINDER","NETAVLA",33.7240643087498,-11.6042878118503,46.5870196679673
"V561_1","UDAIPUR","BHINDER","KALI PAHARI",13.0435948512432,7.56173763751171,33.4915754143584
"V562_1","UDAIPUR","BHINDER","KIKAVAS",13.5211326676222,2.57867863807717,22.3074842078567
"V563_1","UDAIPUR","BHINDER","RATHED",19.4662483636403,1.59444719352942,34.3386443882743
"V564_1","UDAIPUR","BHINDER","NP_BHINDER WARD NO 4",7.739562024219,0.506965901208739,33.751812924012
"V565_1","UDAIPUR","BHINDER","NP_BHINDER WARD NO 6",3.4563919037128,-8.60371862585538,17.5843083959507
"V566_1","UDAIPUR","BHINDER","NP_BHINDER WARD NO 13",20.062928399456,7.08844963611148,46.6568409366509
"V567_1","UDAIPUR","BHINDER","NP_BHINDER WARD NO 16",21.7715506043064,-15.457879192743,27.6642293532111
"V568_1","UDAIPUR","BHINDER","NP_KANOR WARD NO 7",5.41209542222537,-2.39410099172145,18.5817236450673
"V569_1","UDAIPUR","BHINDER","NP_KANOR WARD NO 9",9.12672234824903,0.628230786365208,20.4241468441088
"V570_1","UDAIPUR","BHINDER","NP_KANOR WARD NO 10",0,-10.520678499162,22.3423544742057
"V571_1","UDAIPUR","BHINDER","HARJIBUJ KI BHAGAL",11.1614387377894,5.58999874544681,15.075440463317
"V572_1","UDAIPUR","BHINDER","DHAKDAWALA",23.5236122945751,15.0995532329167,37.340594587772
"V573_1","UDAIPUR","BHINDER","RATANPUR KI SARAI",7.89714484928739,1.42279985591563,10.8823387382089
"V574_1","UDAIPUR","BHINDER","GOKAL JI KA KHEDA",10.2220802067935,0.163715367680971,19.4115675542795
"V575_1","UDAIPUR","BHINDER","TALAI",14.5286010278698,9.31315368888642,25.3732443755303
"V576_1","UDAIPUR","BHINDER","BHUTPURA",12.3367815071759,5.89367421609153,25.8327480298201
"V577_1","UDAIPUR","BHINDER","AAMBA KA KUA",9.86074530938325,5.12823611416396,15.9077338429995
"V578_1","UDAIPUR","BHINDER","BIRIYA",10.6990740737216,-0.953847102985372,15.9048756069768
"V579_1","UDAIPUR","BHINDER","UDAKHEDA",22.5367353587931,19.0998262872503,31.9419210250764
"V580_1","UDAIPUR","BHINDER","SEED",14.5055102528678,8.04283910849604,26.489280443792
"V581_1","UDAIPUR","BHINDER","NIMDI",14.5545126493771,1.03713807679115,26.2165644848506
